Any,Nom,Personalitat o Entitat,Sexe,Descripció,A títol pòstum,Decret,URL
2008,Ateneu Agrícola,Entitat,No aplica,"paper vertebrador en la vida social, cultural i esportiva de Sant Sadurní d'Anoia",no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Ateneu Igualadí de la Classe Obrera,Entitat,No aplica,per posar la cultura a l'abast de tothom especialment impulsant un centre instructiu i de formació professional,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Consorci Hospitalari de Catalunya,Entitat,No aplica,pel seu paper en la consolidació del model sanitari català,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Federació Catalana de Tennis,Entitat,No aplica,pel prestigi aconseguit en el món de l'esport català,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,"USP Instituto Dexeus, SA",Entitat,No aplica,pel reconegut prestigi d'aquest centre,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,"Mútua de Terrassa, MPS",Entitat,No aplica,per ser un referent en els àmbits de la salut i l'atenció social,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Mutualitat de Previsió Social del Col·legi d'Enginyers Industrials de Catalunya a prima fixa,Entitat,No aplica,impulsar amb eficàcia la previsió social entre els professionals de l'enginyeria industrial,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Secretariat d'Escola Rural de Catalunya,Entitat,No aplica,aportació a la renovació pedagògica en l'àmbit de les escoles rurals,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,August Gil Matamala,Personalitat,Home,advocat,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Carles Duarte i Montserrat,Personalitat,Home,poeta i lingüista,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Eduard Bajet i Royo,Personalitat,Home,jurista,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Francesc Xavier Ciuraneta Aymí,Personalitat,Home,eclesiàstic,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Jordi Solé Tura,Personalitat,Home,polític i jurista,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Jorge Wagensberg Lubinski,Personalitat,Home,físic,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Josep Lluís Fernández i Padró,Personalitat,Home,sacerdot i bomber,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,José Manuel Lara Bosch,Personalitat,Home,empresari,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Maria-Antònia Oliver Cabrer,Personalitat,Dona,escriptora,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Maria Rosa Virós i Galtier,Personalitat,Dona,doctora en dret i catedràtica de ciència política i de l'administració,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Núria Pompeia Vilaplana i Boixons,Personalitat,Dona,dibuixant i escriptora,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Ricard Torrents i Bertrana,Personalitat,Home,"filòsof, professor de literatura i assagista",no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Rosa Maria Estrany Llorens,Personalitat,Dona,diplomada en treball social,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Maria Rosa Novell Clausells,Personalitat,Dona,actriu i directora escènica,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Sara Maria Blasi i Gutiérrez,Personalitat,Dona,pedagoga i inspectora d'educació,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Teresa Duran i Armengol,Personalitat,Dona,escriptora i il·lustradora,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Bonaventura Pons Sala (Ventura Pons),Personalitat,Home,realitzador cinematogràfic,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Victòria Sau Sánchez,Personalitat,Dona,doctora en psicologia i llicenciada en història contemporània,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Xavier Vinader i Sánchez,Personalitat,Home,periodista,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Àngel Casas Mas,Personalitat,Home,periodista,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Associació Catalana de Víctimes d'Organitzacions Terroristes,Entitat,No aplica,reconeixement a la seva trajectòria a favor de les persones i les seves famílies afectades,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Associació Catalana per la Infància Maltractada,Entitat,No aplica,en defensa dels drets i les necessitats dels infants,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Associació Casal dels Infants del Raval,Entitat,No aplica,per la seva tasca social i educativa en aquest barri de la Ciutat Vella,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Club Natació Barcelona,Entitat,No aplica,entitat representativa de l'esport català,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Pastorets de l'Ametlla de Merola (Agrupació Cultural Esplai),Entitat,No aplica,reconeixement a una manifestació cultural molt arreglada a aquesta localitat i representativa de la cultura popular i tradicional,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,"Federació d'Associacions de Mares i Pares d'Alumnes de Catalunya, FaPaC",Entitat,No aplica,"reconeixement de la tasca de dinamització, en el marc del sistema educatiu català i en defensa del  model d'escola pública",no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Associació La Bressola,Entitat,No aplica,projecte educatiu per la llengua i la cutura catalanes a la Catalunya Nord,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Fundació Cobla La Principal d'Amsterdam,Entitat,No aplica,en reconeixement per ser l'única cobla que existeix fora de l'àmbit dels països de parla catalana,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Museu del Joguet de Catalunya / Figueres,Entitat,No aplica,pel seu paper de referència en l'àmbit de les joguines,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Club Esportiu Europa,Entitat,No aplica,commemoració per ser un dels clubs històrics de la ciutat i del futbol català,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2007,Fundació Catalana Tutelar Aspanias,Entitat,No aplica,per la seva trajectòria en benefici de les persones amb discapacitat intel·lectual,no,"DECRET 137/2007, de 12 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=392931&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Andreas Schleef,Personalitat,Home,advocat i directiu empresarial,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Andreu Mas-Colell,Personalitat,Home,economista,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Anna Balletbò i Puig,Personalitat,Dona,periodista i política,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Ana María Moix i Meseguer,Personalitat,Dona,escriptora i traductora,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Antonina Rodrigo García,Personalitat,Dona,escriptora,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Antonio Franco Estadella,Personalitat,Home,periodista,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1992,Jordi Barre,Personalitat,Home,compositor i cantant rosellonès,no,"DECRET 52/1992, de 17 de febrer, de concessió de les creus de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=55891&language=ca_ES&textWords=creus%2520de%2520sant%2520jordi&mode=single
2006,Antònia Adroher i Pascual,Personalitat,Dona,mestra i activista política,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2006,Antón Pont i Amenós,Personalitat,Home,empresari,no,"DECRET 360/2006, de 19 de setembre, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. (Correcció d'errades en el DOGC núm. 4760, pàg. 47492, de 14.11.2006).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=428102&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
